"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"model_unlimitedlocation_0722_allocation.nlogo"
"try07192225"
"07/22/2025 23:38:15:156 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","constant_a","reach_distance","constant_b","constant_c","[step]","total-exits","initial-total-pubs","initial-red-pubs","tick-exit","tick-exit-red","exit-rate","exit-rate-red","remaining-total-pubs","remaining-red-pubs"
"10","1.001","5","0.2","60","12","852","2955","2274","0","0","0","0","2955","2274"
"9","1.001","5","0.2","60","12","827","2955","2270","0","0","0","0","2955","2270"
"15","1.001","5","0.2","60","12","863","2955","2261","0","0","0","0","2955","2261"
"13","1.001","5","0.2","60","12","878","2955","2259","0","0","0","0","2955","2259"
"11","1.001","5","0.2","60","13","846","2955","2273","1","1","0.338409475465313","0.4399472063352398","2954","2272"
"14","1.001","5","0.2","60","13","833","2955","2266","0","0","0","0","2955","2266"
"12","1.001","5","0.2","60","13","822","2955","2272","0","0","0","0","2955","2272"
"10","1.001","5","0.2","60","13","852","2955","2274","0","0","0","0","2955","2274"
"9","1.001","5","0.2","60","13","827","2955","2270","0","0","0","0","2955","2270"
"15","1.001","5","0.2","60","13","863","2955","2261","0","0","0","0","2955","2261"
"13","1.001","5","0.2","60","13","878","2955","2259","0","0","0","0","2955","2259"
"11","1.001","5","0.2","60","14","847","2955","2272","1","0","0.338409475465313","0","2954","2272"
"14","1.001","5","0.2","60","14","833","2955","2266","0","0","0","0","2955","2266"
"12","1.001","5","0.2","60","14","822","2955","2272","0","0","0","0","2955","2272"
"10","1.001","5","0.2","60","14","852","2955","2274","0","0","0","0","2955","2274"
"9","1.001","5","0.2","60","14","827","2955","2270","0","0","0","0","2955","2270"
"15","1.001","5","0.2","60","14","863","2955","2261","0","0","0","0","2955","2261"
"13","1.001","5","0.2","60","14","878","2955","2259","0","0","0","0","2955","2259"
"14","1.001","5","0.2","60","15","833","2955","2266","0","0","0","0","2955","2266"
"11","1.001","5","0.2","60","15","850","2955","2272","3","0","1.0152284263959392","0","2952","2272"
"12","1.001","5","0.2","60","15","822","2955","2272","0","0","0","0","2955","2272"
"10","1.001","5","0.2","60","15","852","2955","2274","0","0","0","0","2955","2274"
"9","1.001","5","0.2","60","15","827","2955","2270","0","0","0","0","2955","2270"
"15","1.001","5","0.2","60","15","863","2955","2261","0","0","0","0","2955","2261"
"13","1.001","5","0.2","60","15","878","2955","2259","0","0","0","0","2955","2259"
"14","1.001","5","0.2","60","16","833","2955","2266","0","0","0","0","2955","2266"
"10","1.001","5","0.2","60","16","852","2955","2274","0","0","0","0","2955","2274"
"12","1.001","5","0.2","60","16","822","2955","2272","0","0","0","0","2955","2272"
"11","1.001","5","0.2","60","16","850","2955","2272","0","0","0","0","2955","2272"
"15","1.001","5","0.2","60","16","863","2955","2261","0","0","0","0","2955","2261"
"9","1.001","5","0.2","60","16","828","2955","2270","1","0","0.338409475465313","0","2954","2270"
"13","1.001","5","0.2","60","16","878","2955","2259","0","0","0","0","2955","2259"
"14","1.001","5","0.2","60","17","835","2955","2266","2","2","0.676818950930626","0.88261253309797","2953","2264"
"10","1.001","5","0.2","60","17","852","2955","2274","0","0","0","0","2955","2274"
"12","1.001","5","0.2","60","17","822","2955","2272","0","0","0","0","2955","2272"
"11","1.001","5","0.2","60","17","850","2955","2272","0","0","0","0","2955","2272"
"15","1.001","5","0.2","60","17","864","2955","2261","1","1","0.338409475465313","0.4422821760283061","2954","2260"
"9","1.001","5","0.2","60","17","828","2955","2270","0","0","0","0","2955","2270"
"13","1.001","5","0.2","60","17","878","2955","2259","0","0","0","0","2955","2259"
"12","1.001","5","0.2","60","18","822","2955","2272","0","0","0","0","2955","2272"
"14","1.001","5","0.2","60","18","835","2955","2264","0","0","0","0","2955","2264"
"10","1.001","5","0.2","60","18","852","2955","2274","0","0","0","0","2955","2274"
"9","1.001","5","0.2","60","18","828","2955","2270","0","0","0","0","2955","2270"
"11","1.001","5","0.2","60","18","850","2955","2272","0","0","0","0","2955","2272"
"15","1.001","5","0.2","60","18","864","2955","2260","0","0","0","0","2955","2260"
"13","1.001","5","0.2","60","18","878","2955","2259","0","0","0","0","2955","2259"
"9","1.001","5","0.2","60","19","829","2955","2270","1","1","0.338409475465313","0.4405286343612335","2954","2269"
"14","1.001","5","0.2","60","19","835","2955","2264","0","0","0","0","2955","2264"
"12","1.001","5","0.2","60","19","822","2955","2272","0","0","0","0","2955","2272"
"10","1.001","5","0.2","60","19","852","2955","2274","0","0","0","0","2955","2274"
"11","1.001","5","0.2","60","19","850","2955","2272","0","0","0","0","2955","2272"
"15","1.001","5","0.2","60","19","864","2955","2260","0","0","0","0","2955","2260"
"13","1.001","5","0.2","60","19","878","2955","2259","0","0","0","0","2955","2259"
"14","1.001","5","0.2","60","20","835","2955","2264","0","0","0","0","2955","2264"
"9","1.001","5","0.2","60","20","829","2955","2269","0","0","0","0","2955","2269"
"12","1.001","5","0.2","60","20","822","2955","2272","0","0","0","0","2955","2272"
"15","1.001","5","0.2","60","20","864","2955","2260","0","0","0","0","2955","2260"
"10","1.001","5","0.2","60","20","852","2955","2274","0","0","0","0","2955","2274"
"11","1.001","5","0.2","60","20","850","2955","2272","0","0","0","0","2955","2272"
"13","1.001","5","0.2","60","20","879","2955","2259","1","1","0.338409475465313","0.4426737494466578","2954","2258"
"14","1.001","5","0.2","60","21","835","2955","2264","0","0","0","0","2955","2264"
"15","1.001","5","0.2","60","21","864","2955","2260","0","0","0","0","2955","2260"
"9","1.001","5","0.2","60","21","829","2955","2269","0","0","0","0","2955","2269"
"12","1.001","5","0.2","60","21","822","2955","2272","0","0","0","0","2955","2272"
"10","1.001","5","0.2","60","21","852","2955","2274","0","0","0","0","2955","2274"
"11","1.001","5","0.2","60","21","850","2955","2272","0","0","0","0","2955","2272"
"13","1.001","5","0.2","60","21","881","2955","2258","2","1","0.676818950930626","0.4428697962798937","2953","2257"
"15","1.001","5","0.2","60","22","864","2955","2260","0","0","0","0","2955","2260"
"14","1.001","5","0.2","60","22","835","2955","2264","0","0","0","0","2955","2264"
"12","1.001","5","0.2","60","22","822","2955","2272","0","0","0","0","2955","2272"
"9","1.001","5","0.2","60","22","829","2955","2269","0","0","0","0","2955","2269"
"10","1.001","5","0.2","60","22","852","2955","2274","0","0","0","0","2955","2274"
"13","1.001","5","0.2","60","22","881","2955","2257","0","0","0","0","2955","2257"
"11","1.001","5","0.2","60","22","851","2955","2272","1","1","0.338409475465313","0.44014084507042256","2954","2271"
"15","1.001","5","0.2","60","23","864","2955","2260","0","0","0","0","2955","2260"
"14","1.001","5","0.2","60","23","835","2955","2264","0","0","0","0","2955","2264"
"12","1.001","5","0.2","60","23","822","2955","2272","0","0","0","0","2955","2272"
"10","1.001","5","0.2","60","23","852","2955","2274","0","0","0","0","2955","2274"
"13","1.001","5","0.2","60","23","881","2955","2257","0","0","0","0","2955","2257"
"9","1.001","5","0.2","60","23","829","2955","2269","0","0","0","0","2955","2269"
"11","1.001","5","0.2","60","23","851","2955","2271","0","0","0","0","2955","2271"
"14","1.001","5","0.2","60","24","836","2955","2264","1","1","0.338409475465313","0.4416961130742049","2954","2263"
"15","1.001","5","0.2","60","24","864","2955","2260","0","0","0","0","2955","2260"
"12","1.001","5","0.2","60","24","822","2955","2272","0","0","0","0","2955","2272"
"10","1.001","5","0.2","60","24","852","2955","2274","0","0","0","0","2955","2274"
"13","1.001","5","0.2","60","24","881","2955","2257","0","0","0","0","2955","2257"
"9","1.001","5","0.2","60","24","829","2955","2269","0","0","0","0","2955","2269"
"11","1.001","5","0.2","60","24","851","2955","2271","0","0","0","0","2955","2271"
"14","1.001","5","0.2","60","25","836","2955","2263","0","0","0","0","2955","2263"
"15","1.001","5","0.2","60","25","864","2955","2260","0","0","0","0","2955","2260"
"13","1.001","5","0.2","60","25","881","2955","2257","0","0","0","0","2955","2257"
"12","1.001","5","0.2","60","25","822","2955","2272","0","0","0","0","2955","2272"
"10","1.001","5","0.2","60","25","852","2955","2274","0","0","0","0","2955","2274"
"11","1.001","5","0.2","60","25","851","2955","2271","0","0","0","0","2955","2271"
"9","1.001","5","0.2","60","25","829","2955","2269","0","0","0","0","2955","2269"
"3","1.001","5","0.2","40","5","546","2955","2466","1","1","0.338409475465313","0.40551500405515006","2954","2465"
"14","1.001","5","0.2","60","26","836","2955","2263","0","0","0","0","2955","2263"
"15","1.001","5","0.2","60","26","864","2955","2260","0","0","0","0","2955","2260"
"12","1.001","5","0.2","60","26","822","2955","2272","0","0","0","0","2955","2272"
"13","1.001","5","0.2","60","26","881","2955","2257","0","0","0","0","2955","2257"
"11","1.001","5","0.2","60","26","851","2955","2271","0","0","0","0","2955","2271"
"10","1.001","5","0.2","60","26","852","2955","2274","0","0","0","0","2955","2274"
"9","1.001","5","0.2","60","26","829","2955","2269","0","0","0","0","2955","2269"
"14","1.001","5","0.2","60","27","836","2955","2263","0","0","0","0","2955","2263"
"15","1.001","5","0.2","60","27","864","2955","2260","0","0","0","0","2955","2260"
"13","1.001","5","0.2","60","27","881","2955","2257","0","0","0","0","2955","2257"
"9","1.001","5","0.2","60","27","829","2955","2269","0","0","0","0","2955","2269"
"12","1.001","5","0.2","60","27","822","2955","2272","0","0","0","0","2955","2272"
"10","1.001","5","0.2","60","27","852","2955","2274","0","0","0","0","2955","2274"
"11","1.001","5","0.2","60","27","851","2955","2271","0","0","0","0","2955","2271"
"14","1.001","5","0.2","60","28","836","2955","2263","0","0","0","0","2955","2263"
"15","1.001","5","0.2","60","28","864","2955","2260","0","0","0","0","2955","2260"
"13","1.001","5","0.2","60","28","881","2955","2257","0","0","0","0","2955","2257"
"9","1.001","5","0.2","60","28","829","2955","2269","0","0","0","0","2955","2269"
"10","1.001","5","0.2","60","28","852","2955","2274","0","0","0","0","2955","2274"
"12","1.001","5","0.2","60","28","822","2955","2272","0","0","0","0","2955","2272"
"11","1.001","5","0.2","60","28","851","2955","2271","0","0","0","0","2955","2271"
"14","1.001","5","0.2","60","29","836","2955","2263","0","0","0","0","2955","2263"
"15","1.001","5","0.2","60","29","864","2955","2260","0","0","0","0","2955","2260"
"13","1.001","5","0.2","60","29","881","2955","2257","0","0","0","0","2955","2257"
"10","1.001","5","0.2","60","29","853","2955","2274","1","1","0.338409475465313","0.43975373790677225","2954","2273"
"12","1.001","5","0.2","60","29","822","2955","2272","0","0","0","0","2955","2272"
"9","1.001","5","0.2","60","29","829","2955","2269","0","0","0","0","2955","2269"
"11","1.001","5","0.2","60","29","851","2955","2271","0","0","0","0","2955","2271"
"22","1.001","5","0.2","80","0","0","0","0","0","0","0","0","0","0"
"16","1.001","5","0.2","60","0","0","0","0","0","0","0","0","0","0"
"18","1.001","5","0.2","80","0","0","0","0","0","0","0","0","0","0"
"19","1.001","5","0.2","80","0","0","0","0","0","0","0","0","0","0"
"17","1.001","5","0.2","80","0","0","0","0","0","0","0","0","0","0"
"21","1.001","5","0.2","80","0","0","0","0","0","0","0","0","0","0"
"22","1.001","5","0.2","80","1","868","2955","2955","868","868","293.7394247038917","293.7394247038917","2087","2087"
"3","1.001","5","0.2","40","6","547","2955","2465","1","0","0.338409475465313","0","2954","2465"
"20","1.001","5","0.2","80","0","0","0","0","0","0","0","0","0","0"
"16","1.001","5","0.2","60","1","650","2955","2955","650","650","219.9661590524535","219.9661590524535","2305","2305"
"22","1.001","5","0.2","80","2","1169","2955","2087","301","85","101.86125211505923","40.72831816003833","2654","2002"
"18","1.001","5","0.2","80","1","870","2955","2955","870","870","294.4162436548223","294.4162436548223","2085","2085"
"17","1.001","5","0.2","80","1","872","2955","2955","872","872","295.09306260575295","295.09306260575295","2083","2083"
"19","1.001","5","0.2","80","1","868","2955","2955","868","868","293.7394247038917","293.7394247038917","2087","2087"
"21","1.001","5","0.2","80","1","870","2955","2955","870","870","294.4162436548223","294.4162436548223","2085","2085"
"20","1.001","5","0.2","80","1","869","2955","2955","869","869","294.077834179357","294.077834179357","2086","2086"
"16","1.001","5","0.2","60","2","802","2955","2305","152","41","51.43824027072758","17.787418655097614","2803","2264"
"18","1.001","5","0.2","80","2","1223","2955","2085","353","95","119.4585448392555","45.563549160671464","2602","1990"
"19","1.001","5","0.2","80","2","1156","2955","2087","288","79","97.46192893401015","37.85337805462386","2667","2008"
"22","1.001","5","0.2","80","3","1293","2955","2002","124","23","41.96277495769882","11.488511488511488","2831","1979"
"17","1.001","5","0.2","80","2","1178","2955","2083","306","83","103.55329949238579","39.84637542006721","2649","2000"
"21","1.001","5","0.2","80","2","1167","2955","2085","297","85","100.50761421319797","40.7673860911271","2658","2000"
"20","1.001","5","0.2","80","2","1209","2955","2086","340","91","115.05922165820643","43.624161073825505","2615","1995"
"16","1.001","5","0.2","60","3","844","2955","2264","42","7","14.213197969543147","3.0918727915194344","2913","2257"
"18","1.001","5","0.2","80","3","1353","2955","1990","130","18","43.9932318104907","9.045226130653266","2825","1972"
"17","1.001","5","0.2","80","3","1285","2955","2000","107","13","36.209813874788495","6.5","2848","1987"
"19","1.001","5","0.2","80","3","1271","2955","2008","115","14","38.917089678511","6.972111553784861","2840","1994"
"22","1.001","5","0.2","80","4","1338","2955","1979","45","5","15.228426395939087","2.5265285497726127","2910","1974"
"21","1.001","5","0.2","80","3","1275","2955","2000","108","17","36.54822335025381","8.5","2847","1983"
"20","1.001","5","0.2","80","3","1340","2955","1995","131","27","44.33164128595601","13.533834586466165","2824","1968"
"16","1.001","5","0.2","60","4","854","2955","2257","10","2","3.3840947546531304","0.8861320336730173","2945","2255"
"18","1.001","5","0.2","80","4","1404","2955","1972","51","6","17.258883248730964","3.0425963488843815","2904","1966"
"17","1.001","5","0.2","80","4","1332","2955","1987","47","6","15.905245346869712","3.019627579265224","2908","1981"
"20","1.001","5","0.2","80","4","1389","2955","1968","49","9","16.582064297800336","4.573170731707317","2906","1959"
"19","1.001","5","0.2","80","4","1320","2955","1994","49","3","16.582064297800336","1.5045135406218655","2906","1991"
"22","1.001","5","0.2","80","5","1354","2955","1974","16","1","5.414551607445008","0.5065856129685917","2939","1973"
"21","1.001","5","0.2","80","4","1327","2955","1983","52","10","17.597292724196276","5.042864346949067","2903","1973"
"16","1.001","5","0.2","60","5","856","2955","2255","2","0","0.676818950930626","0","2953","2255"
"18","1.001","5","0.2","80","5","1426","2955","1966","22","0","7.4450084602368864","0","2933","1966"
"20","1.001","5","0.2","80","5","1418","2955","1959","29","1","9.813874788494077","0.5104645227156713","2926","1958"
"17","1.001","5","0.2","80","5","1358","2955","1981","26","0","8.798646362098138","0","2929","1981"
"19","1.001","5","0.2","80","5","1346","2955","1991","26","4","8.798646362098138","2.0090406830738323","2929","1987"
"21","1.001","5","0.2","80","5","1354","2955","1973","27","3","9.137055837563452","1.5205271160669034","2928","1970"
"22","1.001","5","0.2","80","6","1362","2955","1973","8","0","2.707275803722504","0","2947","1973"
"16","1.001","5","0.2","60","6","857","2955","2255","1","0","0.338409475465313","0","2954","2255"
"18","1.001","5","0.2","80","6","1437","2955","1966","11","1","3.7225042301184432","0.5086469989827059","2944","1965"
"20","1.001","5","0.2","80","6","1433","2955","1958","15","3","5.076142131979695","1.5321756894790601","2940","1955"
"19","1.001","5","0.2","80","6","1354","2955","1987","8","0","2.707275803722504","0","2947","1987"
"17","1.001","5","0.2","80","6","1371","2955","1981","13","0","4.399323181049069","0","2942","1981"
"21","1.001","5","0.2","80","6","1366","2955","1970","12","2","4.060913705583757","1.0152284263959392","2943","1968"
"22","1.001","5","0.2","80","7","1365","2955","1973","3","0","1.0152284263959392","0","2952","1973"
"16","1.001","5","0.2","60","7","858","2955","2255","1","0","0.338409475465313","0","2954","2255"
"17","1.001","5","0.2","80","7","1375","2955","1981","4","3","1.353637901861252","1.5143866733972742","2951","1978"
"21","1.001","5","0.2","80","7","1371","2955","1968","5","0","1.6920473773265652","0","2950","1968"
"20","1.001","5","0.2","80","7","1440","2955","1955","7","0","2.3688663282571913","0","2948","1955"
"18","1.001","5","0.2","80","7","1440","2955","1965","3","0","1.0152284263959392","0","2952","1965"
"19","1.001","5","0.2","80","7","1357","2955","1987","3","3","1.0152284263959392","1.509813789632612","2952","1984"
"22","1.001","5","0.2","80","8","1368","2955","1973","3","0","1.0152284263959392","0","2952","1973"
"16","1.001","5","0.2","60","8","860","2955","2255","2","1","0.676818950930626","0.4434589800443459","2953","2254"
"17","1.001","5","0.2","80","8","1380","2955","1978","5","0","1.6920473773265652","0","2950","1978"
"18","1.001","5","0.2","80","8","1441","2955","1965","1","0","0.338409475465313","0","2954","1965"
"19","1.001","5","0.2","80","8","1358","2955","1984","1","0","0.338409475465313","0","2954","1984"
"21","1.001","5","0.2","80","8","1373","2955","1968","2","1","0.676818950930626","0.508130081300813","2953","1967"
"20","1.001","5","0.2","80","8","1442","2955","1955","2","1","0.676818950930626","0.5115089514066495","2953","1954"
